TransactionID,Date,Hour,CustomerID,Item,Category,Price,Quantity,Discount,Promotion,PaymentMethod,Weather,Cost
d580361f-1cd0-4443-9e3f-083f60d3f409,2024-02-14,16,1e42f672-2f61-46ae-8219-e177d3df946f,cereal,grains,10.1,1,0,20% Off Entire Purchase,cash,sunny,6.38
451f71a2-31ec-46bd-9f33-90ef0c3065b8,2024-02-15,19,2b86bf68-35e3-4218-9e5a-86a4e565c7c2,chips,snacks,5.71,2,0,Loyalty Rewards Points,card,cloudy,3.87
451f71a2-31ec-46bd-9f33-90ef0c3065b8,2024-02-15,19,2b86bf68-35e3-4218-9e5a-86a4e565c7c2,chicken,meat,6.91,2,0,Loyalty Rewards Points,cash,cloudy,5.18
ffc8351b-31c5-4576-9b31-545795b9a34e,2023-06-21,19,98adae9b-55e5-4f1f-a213-d9609b7a8da6,butter,dairy,1.35,1,0,20% Off Entire Purchase,cash,stormy,0.97
783f8418-ba6b-4145-a8ab-966650447fd8,2024-01-07,12,e5d35ea8-4f52-4051-aa06-a3369f36fe21,cheese,dairy,4.12,1,0,Buy One Get One Free,cash,sunny,3.03
ff50c83d-a308-443c-b18e-def41f88debf,2023-06-20,11,757054b0-9f2f-4194-9b73-58f3b058f2d0,butter,dairy,1.35,1,0,Buy One Get One Free,cash,rainy,0.91
925682c2-dfcf-4b07-a561-6f066bc0cfd7,2023-09-04,14,6d0ba009-2a19-4163-83e2-46c42d861f51,grapes,produce,2.22,1,0,20% Off Entire Purchase,card,rainy,1.56
03d71f40-c299-4c60-a63b-13c8f254c402,2024-02-19,11,e5dfe86a-9ae5-405c-91ff-d5a10b0ea9a8,rice,grains,1.37,1,0,20% Off Entire Purchase,cash,sunny,0.98
c6544dae-ba31-4f1d-9e7c-2629282c5d38,2024-04-16,18,f76c9067-02d0-4236-93e7-5fb6b2317cc6,orange juice,beverage,12.28,1,0,Free Gift with Purchase,card,cloudy,8.17
4ec1c242-ea10-4452-a43e-5bc9e5aac159,2023-09-14,21,52e8adfe-a467-494b-8616-c05695e62ba7,soda,beverage,10.77,1,0,Buy One Get One Free,cash,stormy,7.61
de4567da-dca9-415c-98fd-25df3d86bcdd,2024-01-01,14,9701fcd2-7f99-4701-8b87-7763ba1275cf,pasta,grains,3.78,1,0,Loyalty Rewards Points,cash,rainy,2.75
e0437ebb-9de0-4412-a543-509c8dc1b37d,2024-04-18,12,7cc2bfec-0f90-446f-9ab5-6937f18f59d4,cheese,dairy,4.12,1,0,Free Gift with Purchase,cash,stormy,2.73
fb3c7ea5-96c2-450e-ba16-03b364898a51,2024-01-24,20,e817acf2-6425-448f-98a7-936a512a857f,chocolate,snacks,2.3,2,0,Buy One Get One Free,card,rainy,1.58
fb3c7ea5-96c2-450e-ba16-03b364898a51,2024-01-24,20,e817acf2-6425-448f-98a7-936a512a857f,soda,beverage,10.77,2,0,Loyalty Rewards Points,cash,rainy,8.16
93eba883-02ba-44e0-a22a-9758b7259384,2023-07-01,21,16fe1e5f-f03b-40f5-b3f4-70c546a8e1d0,fish,seafood,8.07,1,0,20% Off Entire Purchase,cash,cloudy,5.33
58f81d64-376e-44e4-a8ef-983f286d41d0,2023-11-06,19,a4316803-a01f-4580-b525-b0718ef62546,ice cream,dairy,12.86,1,0,Buy One Get One Free,cash,cloudy,9.23
0e15b073-a1fa-4733-b9f3-e31e96b858e9,2023-12-09,21,c4dd1a04-851e-484a-b160-f3bbb38a41a6,fish,seafood,8.07,2,0,Free Gift with Purchase,cash,stormy,5.23
0e15b073-a1fa-4733-b9f3-e31e96b858e9,2023-12-09,21,c4dd1a04-851e-484a-b160-f3bbb38a41a6,tea,beverage,3.18,2,0,20% Off Entire Purchase,card,stormy,2.34
abbeb551-3dc1-4621-9b06-1d3a734b2211,2024-05-01,11,a965dee3-1f87-4e1c-a421-fcea0c16f7ba,pizza,frozen,9.45,1,0,20% Off Entire Purchase,cash,rainy,6.31
31f8cf72-7679-4dc4-81c8-70836784334a,2023-07-08,16,17fddc64-506d-4843-8b1f-78e8d20cf3b0,pork,meat,4.06,1,0,Loyalty Rewards Points,card,rainy,3.01
e4692cd9-b9f5-4c70-999d-e53db3931893,2024-04-19,11,de5e38d1-e95a-4c55-a540-4bce0fb64caa,tea,beverage,3.18,1,0,Loyalty Rewards Points,cash,cloudy,2.3
41f9c68d-ffe7-4148-97fb-d266c5f80d66,2023-06-07,10,3a36f9c8-07b2-4ae7-b37f-914683db1467,onions,produce,9.25,2,0,Free Gift with Purchase,cash,stormy,6.42
41f9c68d-ffe7-4148-97fb-d266c5f80d66,2023-06-07,10,3a36f9c8-07b2-4ae7-b37f-914683db1467,cheese,dairy,4.12,2,0,Free Gift with Purchase,card,stormy,3.07
048579e1-55a2-401d-945a-8f72e33106b9,2023-11-26,19,385a131f-c6a3-4c5a-bc0f-ef7e8e3f3fa4,carrots,produce,1.09,1,0,Free Gift with Purchase,card,cloudy,0.82
d64cff9d-36cb-4d1c-b065-2640f444c23a,2023-06-02,19,826d35c9-33dd-4184-a207-a9ddeafac7dd,cereal,grains,10.1,1,0,Free Gift with Purchase,cash,sunny,7.65
343fd988-2edf-4cda-8d7f-8fc67fea7e78,2024-03-15,10,9deef194-46d3-4221-b295-382d42e16e3c,butter,dairy,1.35,2,0,Buy One Get One Free,card,cloudy,1.04
343fd988-2edf-4cda-8d7f-8fc67fea7e78,2024-03-15,10,9deef194-46d3-4221-b295-382d42e16e3c,beef,meat,1.42,2,0,20% Off Entire Purchase,cash,cloudy,0.94
33c85fa8-83e6-4f99-8576-6852da76cdcc,2023-07-06,16,39e616ab-cb5c-4f4a-8f39-1e6f35bad62a,tea,beverage,3.18,1,0,Loyalty Rewards Points,card,rainy,2.31
b878f09e-5ef9-49f9-9909-61fff0356aa8,2024-05-20,15,d99d4265-45e7-4d83-9c44-7eafc3dc0ff3,carrots,produce,1.09,1,0,Free Gift with Purchase,card,sunny,0.75
6fa8ef91-58b7-47ba-9857-7d568d6a6a29,2024-05-16,20,66d98e6e-d94f-4c42-9f84-925c64f13080,cereal,grains,10.1,1,0,Free Gift with Purchase,card,rainy,7.71
02f4fe86-42cc-42cf-9756-06624ff4d4ce,2024-02-29,19,03378517-6d73-43fd-9cb4-8cb2e5257ef4,orange juice,beverage,12.28,1,0,Loyalty Rewards Points,cash,rainy,8.35
60c57719-e5b6-4d2b-bd46-82b891915d4d,2023-07-17,12,dd7d37ba-ffca-4d48-8928-09803db05e7b,chocolate,snacks,2.3,1,0,20% Off Entire Purchase,card,sunny,1.6
dbc8c0c2-e849-4c99-8583-ccf613f9ca3f,2023-09-25,9,8a40a9a9-f20e-4c52-97b9-27cfda0a5877,eggs,dairy,11.31,1,0,20% Off Entire Purchase,card,rainy,8.37
b2203144-b2d0-462c-a9d8-8032c5c0c2c7,2024-02-09,21,2b87684a-af13-4466-86b7-6e4244c9c740,chocolate,snacks,2.3,1,0,Free Gift with Purchase,card,cloudy,1.73
55598341-4a48-4fba-9b0d-44561393aa00,2023-06-02,21,be6e11dc-e1d4-43e4-b1a5-3babbcb2e72c,eggs,dairy,11.31,1,0,Free Gift with Purchase,card,sunny,8.69
d58486fd-269d-4bc6-ad04-50ddc0ea84f3,2024-02-17,10,dfea5f5d-681b-428f-a177-70f3bb1c7b40,fish,seafood,8.07,2,0,Free Gift with Purchase,card,sunny,5.97
d58486fd-269d-4bc6-ad04-50ddc0ea84f3,2024-02-17,10,dfea5f5d-681b-428f-a177-70f3bb1c7b40,chips,snacks,5.71,2,0,Buy One Get One Free,card,sunny,3.74
618e9096-9730-473f-beec-5f3d1a53d45a,2024-01-30,20,cf3466e9-87e5-4401-b0d8-df6e189b2020,tea,beverage,3.18,1,0,Loyalty Rewards Points,cash,stormy,2.03
a83d7382-2956-4a46-85c6-d3f1c229e574,2024-05-22,17,ce617401-ca11-4ca9-9c24-a3cfff11d4b1,grapes,produce,2.22,1,0,Buy One Get One Free,cash,sunny,1.69
90849fca-2c99-4ae2-b644-2e0e51440e12,2023-12-06,16,fb500865-8732-4ec9-bbe8-d6c1c1783e33,tomatoes,produce,8.63,2,0,Buy One Get One Free,cash,sunny,5.92
90849fca-2c99-4ae2-b644-2e0e51440e12,2023-12-06,16,fb500865-8732-4ec9-bbe8-d6c1c1783e33,yogurt,dairy,2.35,2,0,Loyalty Rewards Points,card,sunny,1.71
942caacc-ab00-4989-9b72-a7a694a13d0c,2023-09-27,10,e25f74cc-efcf-44b4-952b-abe6ed4f4ef1,milk,dairy,4.85,1,0,Free Gift with Purchase,cash,rainy,3.14
35218d7c-f506-4348-b9e7-418bd8e63c02,2023-10-13,18,4dbd10b3-8d7c-48be-bf9e-77d0df09f8d0,carrots,produce,1.09,1,0,Buy One Get One Free,card,rainy,0.75
45e8fb2d-c2d0-4d19-8162-e814f426b7a8,2024-03-20,15,2532cc0d-bbd4-4464-b87d-43fe4052be8a,pasta,grains,3.78,1,0,Loyalty Rewards Points,cash,stormy,2.56
5eab532b-f702-4c2e-a453-affb131e7d60,2024-05-10,15,d0a10b13-49ad-4a30-86f6-8afba1ecb5e5,pork,meat,4.06,1,0,Free Gift with Purchase,card,sunny,2.94
c202b8dd-0141-4027-9669-c1e688fd9953,2024-02-22,19,72f9c967-cd01-4f71-9d60-4cfd8f780629,chocolate,snacks,2.3,2,0,Buy One Get One Free,cash,stormy,1.48
c202b8dd-0141-4027-9669-c1e688fd9953,2024-02-22,19,72f9c967-cd01-4f71-9d60-4cfd8f780629,milk,dairy,4.85,2,0,Buy One Get One Free,cash,stormy,3.61
ea20815a-4f5c-4d45-82e8-e8fa0aa695b1,2023-07-21,19,a934dd55-416e-483e-a60c-2e2adb9c24dc,yogurt,dairy,2.35,1,0,Loyalty Rewards Points,card,sunny,1.7
939038b1-3385-4eec-bce2-eea1c954c71e,2024-01-30,13,f92f4d63-2385-4a2e-a795-365ebbfe796c,lettuce,produce,12.33,1,0,20% Off Entire Purchase,cash,rainy,8.64
8864c1a0-90b1-426b-8f7a-1079a9638841,2024-05-11,12,c70c82e8-04bb-4e86-a47d-7d514b8c0150,onions,produce,9.25,1,0,Free Gift with Purchase,card,sunny,6.3
4989bc8f-2f06-4408-b95a-e6c5f05d873b,2024-04-18,21,0a4833d9-7652-4761-9b82-f8699a412922,cookies,snacks,14.4,1,0,Buy One Get One Free,cash,stormy,10.72
efc24a58-fd7e-4556-881d-76c4e28f5930,2023-12-19,9,7e184d35-ff9b-4667-96fc-74a7a633dece,cookies,snacks,14.4,1,0,Free Gift with Purchase,cash,cloudy,9.69
f9d7d9a5-7fed-411a-bb6f-8a64cc392467,2024-01-31,9,432c4469-6657-41f9-ada7-ee17e293cfe2,lettuce,produce,12.33,1,0,Buy One Get One Free,card,cloudy,8.9
a9f6b7fc-b60e-4691-87e7-84f352fdfc5e,2024-05-15,20,84716b7e-d89c-4551-9d98-4ba9975a1a2a,potatoes,produce,4.09,2,0,Loyalty Rewards Points,cash,sunny,2.79
a9f6b7fc-b60e-4691-87e7-84f352fdfc5e,2024-05-15,20,84716b7e-d89c-4551-9d98-4ba9975a1a2a,bananas,produce,13.49,2,0,Free Gift with Purchase,cash,sunny,8.8
556d529d-4331-4626-bf0f-f9c0f1e06a94,2024-01-18,21,18765b7a-65d5-4860-897e-3fdc15e67ac5,eggs,dairy,11.31,1,0,Buy One Get One Free,card,sunny,7.37
6a23a6ef-e67a-48e8-b377-d1495d0b4010,2023-07-25,13,318ac0f6-7b45-42a7-a380-27da3df96774,tomatoes,produce,8.63,1,0,Loyalty Rewards Points,cash,stormy,6.17
6647406a-7dcb-4f61-adec-178e8eab7e19,2024-03-08,12,5eb7b54d-ba27-4189-8d6d-eeb53e71bb6c,cheese,dairy,4.12,1,0,Loyalty Rewards Points,cash,sunny,2.76
a67b4fe9-b408-4477-9f05-fa689fac37c7,2023-10-04,9,e299460a-b2cf-4553-b9e1-0761d06ee5a0,carrots,produce,1.09,1,0,20% Off Entire Purchase,cash,cloudy,0.7
8b2403ca-47d9-4615-bc40-bac304fc8c5f,2024-04-27,12,258e74ed-4d4b-463f-af1d-a73bc37f6624,beef,meat,1.42,1,0,Buy One Get One Free,cash,cloudy,0.96
3294230b-1459-44e4-aaea-85e8ce6e814f,2023-06-28,20,cbe0ad82-44ad-4ebe-8a91-2c5886ff15d4,rice,grains,1.37,1,0,20% Off Entire Purchase,cash,stormy,0.97
c49b219b-2ba8-4703-9349-b924cb617084,2023-07-09,10,8442b70d-ebbf-4ffa-bb8f-c3218b83de89,butter,dairy,1.35,1,0,Loyalty Rewards Points,card,stormy,0.93
4b2a9640-b791-40f4-94ab-cc01a5955c83,2024-05-11,14,dd962e34-0fb2-40a1-b397-8160ba97ab11,coffee,beverage,5.76,1,0,Free Gift with Purchase,card,stormy,4.15
c398cbd7-dd54-46b2-a1b4-edce923e0b21,2024-05-15,15,6d05b668-b1c3-4754-9d51-d219fcac2fe4,apples,produce,10.47,1,0,Loyalty Rewards Points,cash,sunny,7.77
85055e94-3d7e-4328-81e6-f0f8bfc53083,2023-08-26,10,adedf2c0-8d31-415e-8b0f-a5d337bbaaea,grapes,produce,2.22,1,0,Loyalty Rewards Points,card,stormy,1.53
ee2be0f2-2852-4d02-9f82-26f98565303d,2023-06-29,15,19d9ec8e-793d-4421-9e69-4a9ade267e74,grapes,produce,2.22,1,0,20% Off Entire Purchase,card,rainy,1.5
5cc194be-ac61-44d1-a9f8-fb00c3744dc5,2023-11-07,17,febb9eb0-e9e6-434b-a55e-b8fb748522cc,bananas,produce,13.49,1,0,Free Gift with Purchase,cash,sunny,10.21
e087649e-2c31-490f-8f83-d409d4a0e104,2024-02-29,20,616806f0-8adf-4b02-83fb-8cfbf3a7293c,eggs,dairy,11.31,1,0,20% Off Entire Purchase,card,cloudy,7.53
551fa416-fd60-4fc6-8674-ccd588e1e1ac,2024-01-16,21,09ab6786-bed6-4bff-b600-926186d2e657,cookies,snacks,14.4,1,0,Loyalty Rewards Points,cash,sunny,10.34
80070fbe-0a4a-4490-a87c-908d59ecea30,2024-03-23,19,0d7acb53-81cd-473d-aad0-45dc6dc3ff03,orange juice,beverage,12.28,1,0,Loyalty Rewards Points,card,rainy,8.28
9b83868c-d63f-4fef-ac0f-9a3a1534a4ab,2023-06-22,16,ff1a5530-7007-40a4-bcb2-3e2457dda62a,chips,snacks,5.71,1,0,Buy One Get One Free,cash,stormy,3.82
99cd3a5f-5661-4ec9-8bc9-4cccf21808db,2024-02-09,17,52f682fc-7a0f-4710-8dae-fed5d0366a23,cereal,grains,10.1,1,0,Free Gift with Purchase,cash,sunny,6.42
0b549e55-f0e6-42f2-9033-11007088accf,2024-03-24,10,7b5d331d-1dce-4c36-b6e1-3f68da11ec9e,potatoes,produce,4.09,1,0,Buy One Get One Free,cash,sunny,2.8
8570f9ff-b267-4ce1-8d55-e7cd65323ba5,2023-10-16,21,501d2272-8594-4fd0-8317-4c2d34caa32d,tomatoes,produce,8.63,1,0,Buy One Get One Free,cash,cloudy,6.04
87514bc2-da4e-46e4-9cba-e4af609eea71,2024-05-16,10,5f663826-e1fa-4d05-bd32-589330a8d5aa,milk,dairy,4.85,1,0,20% Off Entire Purchase,card,rainy,3.4
93d0ca58-fbda-42cf-bc34-b1b89a99935c,2024-03-03,12,c015654e-301d-426e-947d-d628ca3f96c1,potatoes,produce,4.09,1,0,20% Off Entire Purchase,cash,stormy,2.88
7312e8d1-608e-4297-82b9-229a203aa440,2024-03-04,14,e34135da-0d50-402c-b925-ab211df23535,cookies,snacks,14.4,1,0,Buy One Get One Free,cash,rainy,9.75
b62f6bfc-805e-4c8a-b84b-99487d056197,2023-08-22,10,6744d24e-9089-4dde-b242-665aa33da037,soda,beverage,10.77,2,0,20% Off Entire Purchase,cash,rainy,7.21
b62f6bfc-805e-4c8a-b84b-99487d056197,2023-08-22,10,6744d24e-9089-4dde-b242-665aa33da037,rice,grains,1.37,2,0,20% Off Entire Purchase,cash,rainy,0.88
0a23ef24-777b-4290-8044-7e986f5fd17e,2023-06-17,13,243240df-8fd1-408b-a8ad-11face8da950,coffee,beverage,5.76,2,0,Loyalty Rewards Points,cash,stormy,3.88
0a23ef24-777b-4290-8044-7e986f5fd17e,2023-06-17,13,243240df-8fd1-408b-a8ad-11face8da950,milk,dairy,4.85,2,0,Buy One Get One Free,cash,stormy,3.61
d2c20c63-c951-462b-b71b-82e9508ca96a,2023-12-10,17,4258c723-f33a-450e-b10e-80b2a8ae72c6,beef,meat,1.42,2,0,Free Gift with Purchase,cash,rainy,1.08
d2c20c63-c951-462b-b71b-82e9508ca96a,2023-12-10,17,4258c723-f33a-450e-b10e-80b2a8ae72c6,apples,produce,10.47,2,0,20% Off Entire Purchase,card,rainy,6.88
a4b07c4b-235e-418c-a8c7-fc520e986e74,2023-06-09,10,97cb41e2-3b1c-499c-9a23-4459bbd514f0,cheese,dairy,4.12,1,0,Buy One Get One Free,cash,rainy,2.89
41b72890-73f1-436f-986f-9532d8c7474e,2024-05-07,21,94eb8dc2-1437-4751-803d-3b4a3fd70f85,eggs,dairy,11.31,1,0,20% Off Entire Purchase,cash,cloudy,7.38
63d82e3d-bc61-401d-8607-3456a918d808,2023-12-09,9,e2e629d8-5e3c-47ea-9c02-e9c0c0487529,tea,beverage,3.18,1,0,Loyalty Rewards Points,cash,stormy,2.11
1e56dd98-c4b1-40ad-855e-ee94c1a868ec,2024-01-21,21,9d80ce34-4a29-4f2c-b588-ea35e23488c2,grapes,produce,2.22,1,0,Loyalty Rewards Points,card,stormy,1.49
e4c7307d-4369-418f-82b8-6906f47717bc,2024-03-19,14,82995742-f4cc-43f7-94d7-0de7d078f32e,beef,meat,1.42,1,0,Loyalty Rewards Points,card,stormy,1.05
4488dbf5-ca42-405c-a017-219a0809d15d,2023-06-18,12,4d95e069-58ea-4a2a-b82e-b0e413566cb6,butter,dairy,1.35,1,0,Free Gift with Purchase,card,cloudy,0.97
40eb8f54-fb8e-4c7e-8401-ef2b4c72c71c,2023-11-18,20,b5a8b682-d896-4556-86ee-ce0e49059d37,cookies,snacks,14.4,1,0,Loyalty Rewards Points,card,sunny,9.4
218c67bb-0712-4e95-ba4e-f8e085c2199d,2023-06-11,15,8caf2e2d-7a6d-4838-b3fa-cf46a8b70659,grapes,produce,2.22,1,0,Free Gift with Purchase,card,sunny,1.65
7bad25a4-e0f2-45bc-ab25-8dea3c6750b6,2023-07-20,15,d7716c76-fac8-4695-bc74-7b177912fbd4,fish,seafood,8.07,1,0,Buy One Get One Free,cash,sunny,5.35
cc7716fc-b515-488f-8448-b548d50ca202,2023-06-25,12,5def2e39-ea1b-48b4-bac2-1aadbc84accf,cheese,dairy,4.12,1,0,Free Gift with Purchase,card,sunny,3.08
4520a6e7-fe33-4047-84f1-7fc41eb6d19e,2024-03-29,11,7dada920-ddbc-4e96-abd0-188961008a8a,chocolate,snacks,2.3,1,0,20% Off Entire Purchase,cash,sunny,1.6
ab052f3e-d36e-4b97-ad9d-b7c0a32281ae,2023-06-06,16,2242adaa-188a-4cc2-865b-597c61fe1914,bread,bakery,9.95,1,0,20% Off Entire Purchase,cash,sunny,6.63
68deae05-f466-46e5-853a-ba1355a1b779,2023-10-24,10,92f335d7-46ac-4d10-b45e-b864d2bc1721,cheese,dairy,4.12,1,0,Loyalty Rewards Points,cash,rainy,2.62
e4df564b-29d7-4bb3-abdc-39e34866c578,2023-10-29,10,8b98505c-ca21-4d33-9e1e-fb0ab33dee5d,tomatoes,produce,8.63,1,0,Buy One Get One Free,card,sunny,6.16
ad1dd77b-cff9-4240-af14-f43a1be4190c,2024-01-18,20,2d0bdb0b-4998-49f5-bad8-823e6557151d,bread,bakery,9.95,1,0,20% Off Entire Purchase,cash,cloudy,7.12
cdf56457-ec19-4ae2-93c9-72e562860837,2023-12-12,11,92b71842-ac8b-4762-a8ef-d889e77287a2,fish,seafood,8.07,1,0,Buy One Get One Free,cash,sunny,5.16
3654acd3-1ad5-46fb-a417-ccc71eb7d090,2024-02-26,16,88e17cd1-5cc9-4403-a624-1e0ea49699c4,fish,seafood,8.07,1,0,Buy One Get One Free,cash,sunny,5.37
046a0c4e-5a48-4d6c-8ef0-434a8cd38c64,2023-06-12,21,efd8afcd-588c-40d6-aebb-0fc8801ef06c,tea,beverage,3.18,1,0,Buy One Get One Free,cash,sunny,2.3
9cd97458-3f70-49d9-afc7-53bfa136a384,2023-10-15,11,f0abc9ed-0f7a-47fc-9b57-fb3a5f5ae0cc,pork,meat,4.06,1,0,20% Off Entire Purchase,cash,sunny,3.02
7fd8cced-a821-48c2-a456-f3a56c498b1e,2023-11-28,20,90d9ca5b-e0d8-4709-aa14-ea43406262f4,chips,snacks,5.71,1,0,Loyalty Rewards Points,card,stormy,3.71
f96758d3-3998-4366-97aa-c79e0e18768f,2024-02-22,13,420f2e84-5973-44c5-b452-e6c91f9d22b3,bananas,produce,13.49,2,0,Free Gift with Purchase,cash,cloudy,8.58
f96758d3-3998-4366-97aa-c79e0e18768f,2024-02-22,13,420f2e84-5973-44c5-b452-e6c91f9d22b3,ice cream,dairy,12.86,2,0,Loyalty Rewards Points,cash,cloudy,9.88
11e701e7-638a-46d5-8dc9-7a223516c6c1,2024-01-07,9,35ae4217-a7c2-4501-ac96-38b6487ab24a,yogurt,dairy,2.35,1,0,Free Gift with Purchase,cash,cloudy,1.74
7e469f9b-3f0c-4ccd-96d9-866b070d718e,2023-07-06,10,a1d2a3ac-3edb-49e6-9bd5-13a8d28f6f65,rice,grains,1.37,1,0,Loyalty Rewards Points,cash,rainy,1.01
c9134a77-0295-4a8c-bdd5-9d974377b55f,2024-04-28,11,3d5eb83e-5325-4d49-acd7-6e2498797ac1,fish,seafood,8.07,1,0,Free Gift with Purchase,card,stormy,6.13
b7b8c536-dd53-480d-8a67-a579e06bb64d,2023-06-23,20,3a51aaae-325d-49c2-9a53-44b957746d59,carrots,produce,1.09,2,0,Free Gift with Purchase,cash,stormy,0.71
b7b8c536-dd53-480d-8a67-a579e06bb64d,2023-06-23,20,3a51aaae-325d-49c2-9a53-44b957746d59,chocolate,snacks,2.3,2,0,Free Gift with Purchase,cash,stormy,1.48
b18c3903-1cfc-45dc-b45c-417b00d5a36a,2024-05-09,13,8dfe90af-1550-493c-9b89-16906c24c902,pasta,grains,3.78,1,0,Loyalty Rewards Points,cash,stormy,2.47
e506759a-444f-4a85-83e1-1647ee5017cf,2024-03-19,16,a704ced4-dfb9-47ea-8a0b-6073473d3581,pizza,frozen,9.45,1,0,Loyalty Rewards Points,cash,sunny,6.42
86767ef4-8d2c-4bef-ae7a-f6a763cf0064,2023-07-06,19,de23b2c2-7111-4df5-822d-48e5db9dd4a1,orange juice,beverage,12.28,2,0,20% Off Entire Purchase,card,sunny,8.36
86767ef4-8d2c-4bef-ae7a-f6a763cf0064,2023-07-06,19,de23b2c2-7111-4df5-822d-48e5db9dd4a1,rice,grains,1.37,2,0,Loyalty Rewards Points,card,sunny,0.89
4ebddb96-8bed-45b0-9958-1ceae4840d46,2023-10-09,11,76b8e135-37fb-4bbf-888f-f830a0707910,orange juice,beverage,12.28,1,0,Loyalty Rewards Points,card,sunny,8.37
fe583456-b694-487d-9a2b-cf5eb773b691,2024-02-24,18,5c5ce234-1b12-41a2-9f3c-2c185e1efd01,fish,seafood,8.07,1,0,Buy One Get One Free,card,cloudy,5.5
494831aa-2f01-4bd3-a8de-ee0ed40f2649,2024-01-14,17,b3f771e9-86ea-46eb-8f67-86ec08e12657,orange juice,beverage,12.28,1,0,Buy One Get One Free,card,rainy,8.22
bbd8c103-1358-4972-a268-208c148365fb,2023-08-07,20,a18147ea-d619-4a01-b29e-247453a67629,rice,grains,1.37,1,0,Buy One Get One Free,cash,cloudy,1.04
33897a40-8684-4a1f-82bc-e668744c26a6,2024-05-03,21,2a99b074-1550-43d2-9f29-a86d9b56f742,bananas,produce,13.49,1,0,Free Gift with Purchase,cash,rainy,10.38
e20d3edf-8b6d-4dc1-b882-19c3e5d0e035,2023-12-01,12,05af4037-3e51-46e4-aeff-4dc0b7fd80cb,milk,dairy,4.85,2,0,Loyalty Rewards Points,card,sunny,3.17
e20d3edf-8b6d-4dc1-b882-19c3e5d0e035,2023-12-01,12,05af4037-3e51-46e4-aeff-4dc0b7fd80cb,cereal,grains,10.1,2,0,Free Gift with Purchase,cash,sunny,7.51
3d4dfa31-8c26-46f1-a905-89bf9ec99800,2023-09-21,20,518f64be-6a3d-4430-8528-8e2d2c03feee,beef,meat,1.42,1,0,20% Off Entire Purchase,card,sunny,1.07
a5272c7a-4d5b-4b77-9311-a869192b03bd,2023-07-07,21,6e6f007e-d9fa-41e6-b0bc-8f079d94b1e6,cheese,dairy,4.12,1,0,20% Off Entire Purchase,card,rainy,3.16
0e592d34-111f-48ca-91c5-584160f9d07d,2024-05-27,21,5e7c4196-7bb3-48a6-8786-004dfde14342,onions,produce,9.25,2,0,20% Off Entire Purchase,card,stormy,6.31
0e592d34-111f-48ca-91c5-584160f9d07d,2024-05-27,21,5e7c4196-7bb3-48a6-8786-004dfde14342,lettuce,produce,12.33,2,0,Loyalty Rewards Points,cash,stormy,7.88
048e1f1d-25e5-4ef1-a734-3ed6133d1a1d,2023-09-03,17,e3da3e85-6ef2-49a2-90b8-64c138d40c1f,chocolate,snacks,2.3,1,0,20% Off Entire Purchase,cash,stormy,1.63
b3236d9f-4c0f-4f77-9d50-9066c3a031c3,2023-11-29,19,0a7b2655-f2bd-4150-9d6d-3691a25df38b,soda,beverage,10.77,1,0,20% Off Entire Purchase,card,sunny,7.57
f8a2b999-cb1a-4e4e-801b-0607f54d1241,2024-01-02,21,07648c5f-685c-4cdd-be59-c28e803c8edb,pizza,frozen,9.45,1,0,Buy One Get One Free,card,cloudy,7.1
c9c9e30f-c084-4ac0-950d-66e1eb0065aa,2023-06-30,13,5d04b010-7a73-437b-b5c3-3f90be203548,pizza,frozen,9.45,1,0,Free Gift with Purchase,cash,cloudy,6.89
e106d1eb-d8b9-40dd-8229-494f2ea86541,2024-01-08,10,aff56bc3-e1c2-4f35-b769-d776e6fe6970,onions,produce,9.25,1,0,Free Gift with Purchase,card,rainy,6.18
a0c036b6-cd85-435b-b1ee-76c7dd490737,2024-01-27,17,e83705f8-8662-41b8-8b39-f38772e08c82,lettuce,produce,12.33,1,0,Free Gift with Purchase,card,cloudy,8.03
cfaf77d8-d211-40d1-961f-ec844a10d670,2023-12-12,9,b2e124fb-aafa-4751-8eee-335871efa762,orange juice,beverage,12.28,2,0,20% Off Entire Purchase,cash,sunny,8.73
cfaf77d8-d211-40d1-961f-ec844a10d670,2023-12-12,9,b2e124fb-aafa-4751-8eee-335871efa762,cookies,snacks,14.4,2,0,Buy One Get One Free,cash,sunny,10.32
c14e863d-2ebc-42a7-b9d5-6fe9c0eaabc5,2024-05-25,19,ed4dd2ce-12f4-49c8-bd81-eece3974f6ad,beef,meat,1.42,1,0,Loyalty Rewards Points,cash,rainy,0.99
a2630d09-bc8b-4bb3-91d6-0ce8cb99e827,2024-03-21,16,a4a2eaa6-b1f1-4dd1-b865-ea647d30854c,apples,produce,10.47,1,0,Loyalty Rewards Points,cash,sunny,7.24
f9ddb191-39eb-433c-8622-ee8ba492daf1,2024-04-25,12,ec2716d2-7b19-41a9-99af-8d37e174b0d7,pork,meat,4.06,1,0,Free Gift with Purchase,cash,rainy,3.05
125878e9-7365-4233-8719-5e4c319b6b36,2023-12-18,15,64c7f725-8543-4bf3-a184-4479cb6df214,potatoes,produce,4.09,1,0,Free Gift with Purchase,card,cloudy,2.9
2088a0a5-fc46-47ec-b1a2-02229daad48a,2024-05-17,16,b5b17505-c402-4b42-9793-4ffb02cf1324,grapes,produce,2.22,1,0,Buy One Get One Free,cash,sunny,1.44
